merchant_id,customer_id,amount,currency,payment_method,failure_type,retry_count,customer_total_transactions,customer_successful_transactions,customer_failed_transactions,customer_success_rate,customer_total_spend,days_since_last_success,checkout_duration_seconds,hour_of_day,day_of_week,merchant_category,customer_segment,recovered_within_window
merch_15,cust_105,319.17,INR,upi,TRANSIENT_NETWORK_TIMEOUT,1,37,29,8,0.7815,75161.66,0.9,46.6,3,5,saas,regular,1
merch_16,cust_659,3028.05,INR,emi,INVALID_ACCOUNT,0,18,11,7,0.6315,27815.65,19.9,41.7,15,3,gaming,regular,0
merch_19,cust_221,3329.52,INR,netbanking,TRANSIENT_NETWORK_TIMEOUT,0,8,5,3,0.6086,12549.8,11.9,38.6,14,2,saas,regular,1
merch_9,cust_826,1474.39,INR,card,INSUFFICIENT_FUNDS,0,27,22,5,0.7983,44638.29,2.1,69.4,14,3,saas,vip,1
merch_19,cust_863,677.82,INR,netbanking,INSUFFICIENT_FUNDS,0,18,9,9,0.506,21418.41,0.9,57.1,18,2,ecommerce,regular,0
merch_7,cust_374,1419.58,INR,upi,TRANSIENT_NETWORK_TIMEOUT,2,9,5,4,0.5773,3305.49,10.2,20.7,7,6,education,new,1
merch_4,cust_518,2444.74,INR,wallet,TRANSIENT_NETWORK_TIMEOUT,1,2,1,1,0.7461,1924.35,41.5,45.9,2,3,ecommerce,regular,1
merch_3,cust_260,12220.36,INR,emi,TRANSIENT_NETWORK_TIMEOUT,3,17,10,7,0.5647,19236.61,19.8,64.4,8,0,ecommerce,regular,0
merch_20,cust_299,2123.02,INR,upi,AUTHENTICATION_FAILED,3,11,10,1,0.8705,30962.48,12.6,10.8,3,6,saas,regular,1
merch_11,cust_861,784.85,INR,emi,TRANSIENT_NETWORK_TIMEOUT,3,46,41,5,0.8857,138092.37,26.5,22.7,19,0,ecommerce,regular,0
merch_1,cust_42,141.8,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,6,5,1,0.7839,12352.06,5.5,89.8,3,0,education,new,1
merch_6,cust_771,78.92,INR,upi,AUTHENTICATION_FAILED,0,5,4,1,0.7112,3879.83,11.8,45.8,4,1,saas,at_risk,1
merch_11,cust_897,1936.92,INR,upi,AUTHENTICATION_FAILED,2,12,7,5,0.599,30734.46,37.8,49.6,3,6,education,regular,0
merch_1,cust_492,1279.96,INR,emi,INSUFFICIENT_FUNDS,0,44,41,3,0.9363,170592.72,5.1,108.7,1,2,utility,regular,1
merch_7,cust_439,477.91,INR,card,TRANSIENT_NETWORK_TIMEOUT,0,42,27,15,0.6469,83153.03,2.4,38.0,15,0,ecommerce,regular,1
merch_6,cust_783,711.34,INR,card,TRANSIENT_NETWORK_TIMEOUT,0,35,25,10,0.7078,63820.11,15.6,76.5,7,1,saas,new,1
merch_14,cust_47,1557.23,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,24,23,1,0.9543,97591.52,16.3,63.2,10,4,gaming,new,1
merch_2,cust_85,4111.3,INR,upi,INSUFFICIENT_FUNDS,0,30,17,13,0.5588,68351.03,6.2,38.2,6,4,education,new,1
merch_4,cust_686,3341.93,INR,wallet,INSUFFICIENT_FUNDS,2,17,14,3,0.797,45320.2,0.9,25.8,7,0,ecommerce,regular,1
merch_11,cust_58,341.67,INR,upi,INSUFFICIENT_FUNDS,2,47,42,5,0.8922,84887.32,12.8,116.7,18,2,education,new,1
merch_15,cust_991,590.22,INR,upi,AUTHENTICATION_FAILED,1,36,18,18,0.4886,58743.98,0.7,58.6,20,5,education,new,0
merch_18,cust_711,8416.25,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,6,6,0,0.935,4800.77,4.1,12.3,3,6,utility,regular,1
merch_1,cust_209,308.07,INR,upi,AUTHENTICATION_FAILED,0,32,27,5,0.8316,36093.18,1.9,51.5,15,6,education,regular,1
merch_3,cust_248,826.07,INR,card,INSUFFICIENT_FUNDS,0,34,32,2,0.9275,150095.12,1.6,40.2,20,2,utility,regular,1
merch_3,cust_211,1389.24,INR,netbanking,TRANSIENT_NETWORK_TIMEOUT,1,44,27,17,0.606,125515.9,0.6,82.6,23,0,utility,new,1
merch_7,cust_39,965.32,INR,card,AUTHENTICATION_FAILED,1,16,6,10,0.4031,13143.17,18.6,42.3,12,1,utility,at_risk,0
merch_1,cust_252,1252.85,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,7,6,1,0.8789,9916.15,42.1,62.0,9,1,ecommerce,vip,1
merch_11,cust_643,4603.5,INR,upi,TRANSIENT_NETWORK_TIMEOUT,3,32,31,1,0.958,136025.97,9.8,63.4,13,6,education,regular,1
merch_6,cust_926,399.42,INR,upi,RISK_REJECTED,0,17,15,2,0.8668,63576.96,21.1,59.4,4,2,education,at_risk,0
merch_20,cust_803,1569.79,INR,netbanking,CARD_EXPIRED,0,32,26,6,0.8259,127602.55,8.3,55.9,9,0,utility,vip,0
merch_3,cust_762,3361.18,INR,upi,AUTHENTICATION_FAILED,0,14,10,4,0.6979,22537.92,8.5,93.7,13,2,education,regular,1
merch_19,cust_953,225.26,INR,upi,TRANSIENT_NETWORK_TIMEOUT,3,26,22,4,0.8327,87679.7,20.2,10.2,17,0,education,vip,1
merch_2,cust_413,208.57,INR,upi,INSUFFICIENT_FUNDS,0,9,8,1,0.8991,26424.68,17.1,14.3,20,4,utility,vip,1
merch_18,cust_946,2466.0,INR,card,TRANSIENT_NETWORK_TIMEOUT,0,13,11,2,0.8105,10377.11,2.1,51.2,17,4,gaming,at_risk,1
merch_12,cust_446,8102.91,INR,card,TRANSIENT_NETWORK_TIMEOUT,1,50,37,13,0.7327,142751.37,35.4,50.9,10,5,gaming,regular,0
merch_10,cust_52,2109.3,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,25,21,4,0.8513,30535.01,55.3,36.7,18,5,utility,new,1
merch_5,cust_374,1876.87,INR,card,INSUFFICIENT_FUNDS,2,12,10,2,0.8422,16305.93,1.0,55.2,17,4,ecommerce,vip,0
merch_9,cust_526,85.73,INR,upi,CARD_EXPIRED,0,45,11,34,0.24,50456.56,2.1,58.1,22,3,education,vip,0
merch_2,cust_931,4667.99,INR,card,CARD_EXPIRED,0,16,9,7,0.5749,20245.91,40.6,36.2,2,6,education,new,0
merch_2,cust_156,677.3,INR,netbanking,CARD_EXPIRED,1,49,17,32,0.3446,71892.79,11.5,65.0,10,0,gaming,regular,0
merch_6,cust_954,4246.37,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,30,20,10,0.68,43824.35,17.3,107.8,19,1,utility,vip,1
merch_10,cust_542,1549.71,INR,wallet,AUTHENTICATION_FAILED,0,21,15,6,0.6929,21470.8,6.6,90.7,15,1,ecommerce,at_risk,1
merch_18,cust_90,211.11,INR,card,INVALID_ACCOUNT,1,24,14,10,0.5892,19382.17,6.1,29.5,5,0,utility,regular,0
merch_12,cust_903,1440.72,INR,upi,AUTHENTICATION_FAILED,0,43,19,24,0.4409,45503.62,14.9,34.8,17,4,gaming,regular,1
merch_4,cust_679,3821.31,INR,netbanking,TRANSIENT_NETWORK_TIMEOUT,3,5,4,1,0.7795,8789.49,17.0,46.0,5,3,gaming,regular,1
merch_17,cust_351,5168.68,INR,card,CARD_EXPIRED,1,47,30,17,0.6396,51221.82,0.9,54.0,6,1,education,vip,0
merch_15,cust_69,3582.72,INR,wallet,AUTHENTICATION_FAILED,0,33,24,9,0.7392,51110.36,60.8,77.1,1,1,saas,regular,1
merch_6,cust_163,4395.39,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,49,32,17,0.658,36455.31,15.9,16.2,9,5,ecommerce,regular,1
merch_16,cust_242,991.76,INR,card,TRANSIENT_NETWORK_TIMEOUT,0,31,31,0,0.986,17581.31,0.9,36.3,7,2,ecommerce,regular,1
merch_17,cust_495,11808.33,INR,emi,TRANSIENT_NETWORK_TIMEOUT,0,50,47,3,0.9466,147500.3,0.9,12.9,23,4,saas,new,1
merch_3,cust_383,950.76,INR,upi,AUTHENTICATION_FAILED,0,9,8,1,0.8529,39557.7,42.3,114.5,4,4,gaming,regular,1
merch_10,cust_52,702.57,INR,card,TRANSIENT_NETWORK_TIMEOUT,1,49,45,4,0.9189,76789.83,4.7,27.3,9,4,utility,new,1
merch_5,cust_654,1056.01,INR,netbanking,INSUFFICIENT_FUNDS,0,35,33,2,0.9311,57180.63,5.3,35.8,4,6,ecommerce,vip,1
merch_14,cust_63,12571.33,INR,card,RISK_REJECTED,0,8,8,0,0.9687,39257.36,9.3,56.7,6,4,saas,at_risk,0
merch_13,cust_509,285.06,INR,netbanking,CARD_EXPIRED,0,11,10,1,0.8815,36901.31,3.0,50.9,15,4,education,new,0
merch_6,cust_292,5246.69,INR,card,INSUFFICIENT_FUNDS,0,17,15,2,0.8853,71777.17,0.6,22.1,2,0,education,regular,0
merch_12,cust_91,439.38,INR,upi,AUTHENTICATION_FAILED,0,16,14,2,0.8461,17546.92,5.4,28.5,16,6,gaming,at_risk,0
merch_8,cust_664,5244.31,INR,card,INSUFFICIENT_FUNDS,2,20,14,6,0.6876,12027.74,2.2,61.4,9,5,ecommerce,regular,1
merch_5,cust_424,1185.33,INR,upi,CARD_EXPIRED,0,27,6,21,0.2286,8532.98,13.3,98.4,19,5,utility,new,0
merch_15,cust_669,4589.16,INR,upi,CARD_EXPIRED,0,14,13,1,0.9558,47060.31,1.9,79.2,14,3,ecommerce,new,0
merch_16,cust_821,225.85,INR,card,AUTHENTICATION_FAILED,1,22,18,4,0.8208,83270.38,46.4,49.5,11,2,education,vip,1
merch_1,cust_365,1475.76,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,49,33,16,0.6761,20012.71,20.6,47.1,12,1,ecommerce,regular,1
merch_16,cust_150,2236.75,INR,upi,INSUFFICIENT_FUNDS,2,7,7,0,0.9604,20521.77,28.0,28.4,17,1,education,regular,1
merch_5,cust_840,123.12,INR,upi,AUTHENTICATION_FAILED,0,11,9,2,0.8124,6056.24,15.5,45.9,9,0,saas,regular,1
merch_3,cust_271,748.2,INR,card,CARD_EXPIRED,2,17,15,2,0.8882,71129.69,36.0,69.9,11,1,saas,regular,0
merch_20,cust_881,697.09,INR,upi,INSUFFICIENT_FUNDS,0,13,7,6,0.5199,14039.01,7.4,43.4,10,3,education,regular,1
merch_15,cust_581,2348.19,INR,card,AUTHENTICATION_FAILED,0,17,13,4,0.7442,52964.14,1.7,51.2,15,4,utility,regular,1
merch_13,cust_116,550.21,INR,upi,TRANSIENT_NETWORK_TIMEOUT,2,11,8,3,0.7446,11298.96,13.2,106.3,19,6,utility,new,0
merch_16,cust_704,13278.88,INR,upi,INSUFFICIENT_FUNDS,0,4,3,1,0.6623,6922.63,24.3,85.9,4,2,ecommerce,vip,1
merch_11,cust_516,7679.11,INR,upi,INSUFFICIENT_FUNDS,0,16,11,5,0.717,39780.88,32.5,31.3,1,0,education,regular,1
merch_2,cust_587,939.13,INR,upi,RISK_REJECTED,0,31,23,8,0.7479,84892.23,5.1,11.0,11,6,gaming,regular,0
merch_6,cust_914,983.97,INR,card,AUTHENTICATION_FAILED,1,21,9,12,0.442,40254.75,1.3,13.1,15,3,utility,new,1
merch_6,cust_810,10359.47,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,33,21,12,0.6319,80976.41,6.5,21.1,23,4,utility,new,1
merch_14,cust_241,1296.08,INR,card,INSUFFICIENT_FUNDS,1,13,7,6,0.5482,14481.2,7.7,32.5,16,3,saas,vip,1
merch_11,cust_30,1976.45,INR,card,TRANSIENT_NETWORK_TIMEOUT,0,49,35,14,0.7066,80111.2,1.5,56.6,1,6,utility,new,1
merch_8,cust_143,4281.21,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,29,12,17,0.4284,40058.24,7.7,48.6,2,5,utility,new,1
merch_8,cust_326,1525.78,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,15,13,2,0.8465,35600.58,8.8,17.0,3,6,utility,at_risk,0
merch_1,cust_695,8196.11,INR,card,RISK_REJECTED,0,10,7,3,0.7224,10460.27,15.4,22.6,2,2,education,regular,0
merch_7,cust_949,3162.38,INR,card,INVALID_ACCOUNT,0,33,31,2,0.9346,81067.73,2.1,26.7,4,6,education,regular,0
merch_6,cust_16,2981.47,INR,netbanking,INSUFFICIENT_FUNDS,3,15,11,4,0.7398,30927.8,7.8,14.7,7,5,saas,regular,0
merch_8,cust_111,2878.35,INR,upi,INSUFFICIENT_FUNDS,0,43,34,9,0.794,101163.76,127.1,17.7,22,3,ecommerce,regular,0
merch_19,cust_872,465.93,INR,netbanking,CARD_EXPIRED,1,13,9,4,0.6595,9376.25,5.2,39.6,12,0,utility,regular,0
merch_20,cust_713,5519.64,INR,upi,INSUFFICIENT_FUNDS,0,35,22,13,0.6253,39773.3,3.5,98.2,3,0,ecommerce,regular,1
merch_8,cust_107,3021.14,INR,upi,AUTHENTICATION_FAILED,0,21,14,7,0.689,67725.68,0.8,41.1,4,1,education,new,1
merch_14,cust_379,242.52,INR,upi,AUTHENTICATION_FAILED,0,30,21,9,0.6906,98044.79,1.3,57.6,18,2,utility,vip,1
merch_18,cust_162,6698.34,INR,upi,INSUFFICIENT_FUNDS,0,48,14,34,0.3011,19676.27,10.4,39.2,17,2,ecommerce,vip,1
merch_16,cust_283,4625.65,INR,card,RISK_REJECTED,3,46,41,5,0.8929,114762.64,5.6,39.1,11,6,ecommerce,at_risk,0
merch_9,cust_269,1243.24,INR,upi,INSUFFICIENT_FUNDS,0,43,30,13,0.7083,46610.5,23.3,14.2,10,5,gaming,at_risk,1
merch_15,cust_484,1229.25,INR,card,INSUFFICIENT_FUNDS,0,42,34,8,0.809,144539.37,0.3,16.5,6,4,education,new,1
merch_10,cust_667,2509.18,INR,upi,TRANSIENT_NETWORK_TIMEOUT,1,45,38,7,0.8499,117095.34,21.4,86.2,13,3,saas,regular,1
merch_16,cust_73,75.4,INR,upi,RISK_REJECTED,0,7,4,3,0.6283,17116.73,23.0,43.7,13,5,saas,at_risk,0
merch_4,cust_197,5855.58,INR,wallet,TRANSIENT_NETWORK_TIMEOUT,2,49,30,19,0.6145,68731.62,2.5,42.5,17,1,gaming,regular,0
merch_20,cust_243,10018.34,INR,card,RISK_REJECTED,0,24,20,4,0.8384,41963.77,27.0,50.3,8,1,ecommerce,new,0
merch_13,cust_598,2120.87,INR,card,INVALID_ACCOUNT,0,16,13,3,0.8276,32484.31,1.7,83.1,15,0,gaming,vip,0
merch_5,cust_799,2741.88,INR,upi,CARD_EXPIRED,0,5,5,0,0.9283,13273.01,11.2,75.2,2,4,gaming,regular,0
merch_7,cust_259,5858.6,INR,upi,AUTHENTICATION_FAILED,1,6,5,1,0.8853,20051.73,12.9,65.1,7,3,education,new,1
merch_9,cust_798,1188.11,INR,upi,INSUFFICIENT_FUNDS,0,2,2,0,0.8343,3562.67,13.1,40.5,20,1,utility,new,0
merch_8,cust_149,2418.6,INR,netbanking,RISK_REJECTED,0,3,3,0,0.8823,8443.21,9.8,97.7,20,2,ecommerce,new,0
merch_16,cust_867,461.78,INR,upi,RISK_REJECTED,0,10,7,3,0.7089,31829.58,14.7,28.0,6,6,saas,at_risk,0
merch_6,cust_390,4286.23,INR,card,CARD_EXPIRED,0,24,18,6,0.7324,41698.46,7.5,37.5,7,4,saas,regular,0
merch_16,cust_988,5560.18,INR,wallet,TRANSIENT_NETWORK_TIMEOUT,0,48,23,25,0.4745,89407.04,79.1,13.0,1,0,gaming,new,1
merch_6,cust_416,292.37,INR,wallet,INSUFFICIENT_FUNDS,1,33,30,3,0.9211,32284.72,11.9,19.9,4,6,gaming,regular,1
merch_14,cust_426,7542.21,INR,emi,CARD_EXPIRED,1,20,14,6,0.7052,13289.3,2.3,35.7,1,1,gaming,vip,0
merch_1,cust_997,1692.32,INR,netbanking,AUTHENTICATION_FAILED,0,22,13,9,0.5927,24562.93,9.1,49.0,17,1,ecommerce,new,1
merch_9,cust_702,8987.95,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,32,22,10,0.6789,50006.62,29.5,76.1,23,6,gaming,new,1
merch_13,cust_217,8115.09,INR,wallet,TRANSIENT_NETWORK_TIMEOUT,3,30,25,5,0.8476,62710.17,2.5,48.9,9,6,gaming,regular,1
merch_19,cust_928,5527.29,INR,wallet,TRANSIENT_NETWORK_TIMEOUT,1,3,3,0,0.9153,9830.87,11.9,44.1,17,3,utility,vip,1
merch_17,cust_867,6254.93,INR,card,CARD_EXPIRED,0,4,3,1,0.8092,13334.39,26.9,29.4,15,3,ecommerce,regular,1
merch_11,cust_86,1245.63,INR,upi,AUTHENTICATION_FAILED,1,4,2,2,0.5689,2494.53,14.9,85.0,12,6,education,new,1
merch_8,cust_216,1652.08,INR,card,INSUFFICIENT_FUNDS,0,39,27,12,0.6921,15541.47,3.3,83.4,0,4,education,regular,0
merch_5,cust_423,1010.81,INR,upi,AUTHENTICATION_FAILED,1,31,16,15,0.5298,67749.46,10.7,31.9,16,2,utility,regular,0
merch_10,cust_320,1582.08,INR,upi,INVALID_ACCOUNT,0,9,5,4,0.5822,5952.05,15.1,29.9,7,5,saas,vip,0
merch_7,cust_118,2938.62,INR,card,TRANSIENT_NETWORK_TIMEOUT,0,30,14,16,0.4785,7927.02,0.5,95.3,9,5,education,regular,0
merch_10,cust_926,7033.64,INR,card,TRANSIENT_NETWORK_TIMEOUT,0,29,14,15,0.4993,10788.18,13.5,70.9,13,3,ecommerce,new,1
merch_4,cust_959,2822.94,INR,netbanking,INSUFFICIENT_FUNDS,1,25,23,2,0.906,88274.0,19.4,25.4,10,2,saas,at_risk,0
merch_9,cust_882,4225.46,INR,card,AUTHENTICATION_FAILED,2,39,30,9,0.7636,117653.62,11.3,20.8,18,0,gaming,regular,1
merch_14,cust_992,560.79,INR,card,RISK_REJECTED,0,35,23,12,0.6543,33478.37,8.1,28.7,17,1,ecommerce,regular,0
merch_2,cust_415,9871.83,INR,wallet,TRANSIENT_NETWORK_TIMEOUT,0,25,14,11,0.5645,26112.33,11.1,38.2,10,2,saas,new,1
merch_9,cust_599,3112.83,INR,card,TRANSIENT_NETWORK_TIMEOUT,1,37,31,6,0.8489,83918.08,0.5,38.8,18,5,education,new,1
merch_1,cust_40,5283.41,INR,card,INSUFFICIENT_FUNDS,1,36,31,5,0.8586,51872.96,7.9,35.6,9,4,gaming,regular,1
merch_10,cust_161,22965.31,INR,card,AUTHENTICATION_FAILED,1,11,9,2,0.7981,39758.56,2.2,40.7,20,6,gaming,vip,1
merch_10,cust_703,6924.54,INR,card,CARD_EXPIRED,0,26,12,14,0.4595,21445.46,18.5,36.4,7,2,ecommerce,at_risk,0
merch_20,cust_537,2506.73,INR,wallet,TRANSIENT_NETWORK_TIMEOUT,0,42,36,6,0.8537,123820.92,28.1,14.2,17,1,gaming,new,1
merch_3,cust_420,7138.42,INR,upi,AUTHENTICATION_FAILED,0,46,16,30,0.3571,15341.34,16.4,86.9,19,1,saas,at_risk,0
merch_6,cust_664,3814.79,INR,upi,INVALID_ACCOUNT,0,25,23,2,0.9225,57840.43,8.9,31.2,18,5,utility,regular,0
merch_6,cust_95,4632.9,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,21,15,6,0.7218,10713.47,1.1,48.4,6,6,education,regular,1
merch_2,cust_442,3599.58,INR,netbanking,INSUFFICIENT_FUNDS,2,49,42,7,0.8666,109014.03,8.0,34.0,1,6,ecommerce,new,1
merch_18,cust_935,1237.07,INR,netbanking,TRANSIENT_NETWORK_TIMEOUT,0,2,1,1,0.557,504.58,32.8,16.6,6,4,utility,new,1
merch_2,cust_558,1475.14,INR,upi,INSUFFICIENT_FUNDS,3,10,5,5,0.5151,2980.33,3.3,40.4,4,0,utility,at_risk,0
merch_12,cust_973,2910.24,INR,upi,TRANSIENT_NETWORK_TIMEOUT,3,39,17,22,0.4412,49420.95,21.6,49.5,16,0,ecommerce,vip,0
merch_5,cust_650,7302.27,INR,card,AUTHENTICATION_FAILED,1,35,29,6,0.8171,15927.27,5.3,41.5,4,5,saas,regular,0
merch_20,cust_983,2158.65,INR,emi,INSUFFICIENT_FUNDS,2,33,22,11,0.6714,90548.31,36.6,33.7,11,2,education,regular,1
merch_7,cust_466,2772.17,INR,upi,INSUFFICIENT_FUNDS,1,41,30,11,0.7319,54751.77,17.5,32.4,6,4,ecommerce,new,0
merch_16,cust_288,1662.11,INR,card,INSUFFICIENT_FUNDS,0,31,16,15,0.5114,16488.78,7.5,33.7,13,4,utility,new,0
merch_20,cust_865,114.06,INR,upi,AUTHENTICATION_FAILED,1,4,3,1,0.7302,8372.24,0.5,19.3,11,0,utility,new,0
merch_1,cust_676,3660.36,INR,wallet,CARD_EXPIRED,2,3,2,1,0.7327,8048.85,1.6,25.7,19,5,ecommerce,regular,1
merch_1,cust_412,2970.97,INR,card,TRANSIENT_NETWORK_TIMEOUT,3,5,5,0,0.9822,22530.81,19.3,54.7,16,0,utility,regular,1
merch_17,cust_400,13449.52,INR,card,INSUFFICIENT_FUNDS,2,17,14,3,0.8257,55989.16,28.7,22.9,21,5,ecommerce,vip,1
merch_1,cust_528,2532.23,INR,upi,INSUFFICIENT_FUNDS,0,49,28,21,0.5737,86996.94,30.7,67.1,17,1,ecommerce,regular,1
merch_20,cust_18,2729.62,INR,card,TRANSIENT_NETWORK_TIMEOUT,1,13,11,2,0.8217,51437.22,36.6,60.8,23,5,education,regular,1
merch_13,cust_136,1210.78,INR,upi,INSUFFICIENT_FUNDS,0,1,0,1,0.4046,0.0,13.8,47.2,7,4,ecommerce,at_risk,1
merch_9,cust_464,417.2,INR,card,TRANSIENT_NETWORK_TIMEOUT,0,45,27,18,0.5894,96531.47,1.9,21.7,20,4,utility,regular,1
merch_15,cust_759,4353.39,INR,card,INSUFFICIENT_FUNDS,0,39,32,7,0.8223,49779.42,0.8,35.9,2,0,gaming,regular,0
merch_3,cust_248,5833.49,INR,card,TRANSIENT_NETWORK_TIMEOUT,0,44,33,11,0.7555,77925.25,3.4,37.3,20,4,education,new,1
merch_14,cust_843,7182.67,INR,netbanking,CARD_EXPIRED,2,23,16,7,0.6781,38333.86,4.1,148.5,20,6,utility,new,0
merch_11,cust_710,1862.9,INR,upi,INSUFFICIENT_FUNDS,3,41,30,11,0.7402,18261.91,35.6,74.2,14,4,utility,regular,0
merch_12,cust_1,4305.75,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,50,37,13,0.7471,59280.19,21.3,92.5,23,6,education,vip,1
merch_13,cust_702,1116.62,INR,netbanking,INSUFFICIENT_FUNDS,1,25,21,4,0.8333,49492.43,7.4,32.3,18,5,education,regular,1
merch_13,cust_381,1069.94,INR,card,CARD_EXPIRED,0,31,28,3,0.8954,67432.31,7.3,52.9,11,0,utility,regular,1
merch_1,cust_509,19142.61,INR,upi,INSUFFICIENT_FUNDS,2,13,10,3,0.7857,46200.48,0.5,31.9,20,0,gaming,new,0
merch_10,cust_460,6676.86,INR,upi,CARD_EXPIRED,1,1,1,0,0.8193,4258.45,39.4,112.2,4,0,saas,new,0
merch_3,cust_505,1086.0,INR,card,TRANSIENT_NETWORK_TIMEOUT,1,34,23,11,0.6722,62685.35,5.2,18.3,14,0,utility,regular,1
merch_4,cust_806,2038.35,INR,upi,AUTHENTICATION_FAILED,3,29,22,7,0.7698,78688.03,0.5,28.7,11,5,education,new,0
merch_16,cust_476,2963.18,INR,emi,TRANSIENT_NETWORK_TIMEOUT,1,31,25,6,0.8115,52115.07,3.3,115.3,17,1,ecommerce,new,1
merch_8,cust_557,95.7,INR,card,TRANSIENT_NETWORK_TIMEOUT,0,8,6,2,0.7819,8321.37,3.6,44.3,12,0,ecommerce,at_risk,1
merch_16,cust_954,11253.08,INR,netbanking,AUTHENTICATION_FAILED,0,2,1,1,0.6443,1298.76,51.1,15.1,9,4,education,new,0
merch_17,cust_849,453.04,INR,netbanking,INSUFFICIENT_FUNDS,2,12,10,2,0.8729,7934.06,5.4,31.2,8,0,education,regular,1
merch_19,cust_897,5998.53,INR,card,INSUFFICIENT_FUNDS,1,33,31,2,0.9431,81784.89,29.3,39.2,3,3,saas,vip,1
merch_15,cust_32,13093.79,INR,upi,INSUFFICIENT_FUNDS,1,30,20,10,0.6507,81396.44,14.8,79.0,2,4,education,regular,1
merch_16,cust_904,4313.6,INR,card,RISK_REJECTED,0,41,36,5,0.8882,41020.59,7.1,48.5,8,4,ecommerce,regular,0
merch_15,cust_118,11956.68,INR,netbanking,TRANSIENT_NETWORK_TIMEOUT,0,27,14,13,0.5007,52524.83,5.7,53.2,16,1,gaming,regular,1
merch_2,cust_808,119.6,INR,card,TRANSIENT_NETWORK_TIMEOUT,0,25,23,2,0.9048,61903.91,6.3,73.1,16,3,education,regular,1
merch_11,cust_184,1582.32,INR,upi,INSUFFICIENT_FUNDS,0,38,32,6,0.8442,61624.48,6.2,90.8,7,5,saas,new,1
merch_1,cust_191,2314.94,INR,card,AUTHENTICATION_FAILED,1,50,34,16,0.6778,131950.64,15.6,77.2,13,1,gaming,regular,0
merch_15,cust_747,5396.53,INR,upi,AUTHENTICATION_FAILED,0,33,19,14,0.5647,50027.42,8.8,53.4,20,2,saas,at_risk,0
merch_19,cust_750,3769.99,INR,upi,INSUFFICIENT_FUNDS,0,38,15,23,0.3976,42681.09,23.1,60.9,12,2,gaming,regular,1
merch_4,cust_728,4711.44,INR,upi,INSUFFICIENT_FUNDS,0,16,13,3,0.8391,17463.57,25.1,21.1,2,4,education,vip,1
merch_11,cust_74,596.9,INR,upi,TRANSIENT_NETWORK_TIMEOUT,2,32,24,8,0.7475,89316.31,41.0,38.6,10,1,ecommerce,regular,0
merch_5,cust_623,6569.86,INR,netbanking,CARD_EXPIRED,0,24,6,18,0.2683,27423.55,1.3,32.6,11,1,gaming,vip,0
merch_3,cust_103,6095.34,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,2,1,1,0.7084,806.58,17.4,78.2,19,0,utility,vip,1
merch_13,cust_871,5177.36,INR,upi,INSUFFICIENT_FUNDS,0,2,2,0,0.8929,3653.57,6.1,32.5,21,1,saas,new,1
merch_10,cust_586,6012.16,INR,card,TRANSIENT_NETWORK_TIMEOUT,0,20,16,4,0.7864,17310.18,6.3,20.1,23,6,gaming,regular,1
merch_11,cust_420,890.99,INR,wallet,TRANSIENT_NETWORK_TIMEOUT,2,27,22,5,0.8289,14841.85,9.9,207.0,19,2,saas,new,1
merch_18,cust_473,578.97,INR,upi,TRANSIENT_NETWORK_TIMEOUT,1,22,21,1,0.9765,18828.19,52.9,40.4,8,3,ecommerce,regular,1
merch_2,cust_764,7940.33,INR,card,AUTHENTICATION_FAILED,1,39,32,7,0.8151,66140.93,10.6,33.7,3,6,saas,vip,1
merch_7,cust_114,11063.78,INR,upi,INSUFFICIENT_FUNDS,0,48,24,24,0.5073,71398.35,4.9,84.1,7,4,saas,new,1
merch_9,cust_379,1982.39,INR,upi,CARD_EXPIRED,0,19,5,14,0.2372,3428.56,1.5,30.7,2,2,utility,regular,0
merch_10,cust_313,2123.39,INR,upi,INSUFFICIENT_FUNDS,0,7,7,0,0.9317,13761.75,11.2,32.9,11,0,saas,regular,1
merch_18,cust_330,4777.94,INR,card,TRANSIENT_NETWORK_TIMEOUT,0,3,3,0,0.8343,9149.19,9.9,32.6,19,6,gaming,regular,1
merch_7,cust_339,2441.18,INR,card,INSUFFICIENT_FUNDS,0,50,43,7,0.866,125650.18,8.4,39.9,4,4,saas,vip,1
merch_7,cust_238,1366.8,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,34,28,6,0.8162,134542.72,9.1,35.8,15,3,education,regular,1
merch_3,cust_173,787.94,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,41,28,13,0.687,116407.31,3.4,35.0,19,6,saas,regular,1
